rater_id,expertise,source,question_id,pass,set,order,llm_author,story_file,obs_id,dimension,author_gpt_vs_claude,author_gemini_vs_claude,end_score,end_score_c
R_2INmpeItaByUuhn,non-expert,LLM,14,1,13.0,LLM_first,gpt,gpt_story_13.txt,895,Elaboration3,1,0,2.5,-0.4557522123893807
R_8GHT0dyNq5rVEi0,non-expert,Human,1,1,22.0,Human_first,Human,human_story_22.txt,896,Fluency1,0,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,LLM,1,1,22.0,Human_first,gpt,gpt_story_22.txt,897,Fluency1,1,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,Human,2,1,22.0,Human_first,Human,human_story_22.txt,898,Fluency2,0,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,LLM,2,1,22.0,Human_first,gpt,gpt_story_22.txt,899,Fluency2,1,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,Human,3,0,22.0,Human_first,Human,human_story_22.txt,900,Fluency3,0,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,LLM,3,0,22.0,Human_first,gpt,gpt_story_22.txt,901,Fluency3,1,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,Human,4,1,22.0,Human_first,Human,human_story_22.txt,902,Fluency4,0,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,LLM,4,1,22.0,Human_first,gpt,gpt_story_22.txt,903,Fluency4,1,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,Human,5,1,22.0,Human_first,Human,human_story_22.txt,904,Fluency5,0,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,LLM,5,1,22.0,Human_first,gpt,gpt_story_22.txt,905,Fluency5,1,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,Human,6,1,22.0,Human_first,Human,human_story_22.txt,906,Flexibility1,0,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,LLM,6,0,22.0,Human_first,gpt,gpt_story_22.txt,907,Flexibility1,1,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,Human,7,1,22.0,Human_first,Human,human_story_22.txt,908,Flexibility2,0,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,LLM,7,1,22.0,Human_first,gpt,gpt_story_22.txt,909,Flexibility2,1,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,Human,8,1,22.0,Human_first,Human,human_story_22.txt,910,Flexibility3,0,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,LLM,8,0,22.0,Human_first,gpt,gpt_story_22.txt,911,Flexibility3,1,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,Human,9,1,22.0,Human_first,Human,human_story_22.txt,912,Originality1,0,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,LLM,9,0,22.0,Human_first,gpt,gpt_story_22.txt,913,Originality1,1,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,Human,10,1,22.0,Human_first,Human,human_story_22.txt,914,Originality2,0,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,LLM,10,1,22.0,Human_first,gpt,gpt_story_22.txt,915,Originality2,1,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,Human,11,1,22.0,Human_first,Human,human_story_22.txt,916,Originality3,0,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,LLM,11,0,22.0,Human_first,gpt,gpt_story_22.txt,917,Originality3,1,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,Human,12,1,22.0,Human_first,Human,human_story_22.txt,918,Elaboration1,0,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,LLM,12,1,22.0,Human_first,gpt,gpt_story_22.txt,919,Elaboration1,1,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,Human,13,1,22.0,Human_first,Human,human_story_22.txt,920,Elaboration2,0,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,LLM,13,1,22.0,Human_first,gpt,gpt_story_22.txt,921,Elaboration2,1,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,Human,14,1,22.0,Human_first,Human,human_story_22.txt,922,Elaboration3,0,0,3.6,0.6442477876106194
R_8GHT0dyNq5rVEi0,non-expert,LLM,14,1,22.0,Human_first,gpt,gpt_story_22.txt,923,Elaboration3,1,0,3.6,0.6442477876106194
R_8MNdO37K29KRVOM,non-expert,Human,1,1,9.0,Human_first,Human,human_story_9.txt,924,Fluency1,0,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,LLM,1,1,9.0,Human_first,gpt,gpt_story_9.txt,925,Fluency1,1,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,Human,2,1,9.0,Human_first,Human,human_story_9.txt,926,Fluency2,0,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,LLM,2,1,9.0,Human_first,gpt,gpt_story_9.txt,927,Fluency2,1,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,Human,3,0,9.0,Human_first,Human,human_story_9.txt,928,Fluency3,0,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,LLM,3,0,9.0,Human_first,gpt,gpt_story_9.txt,929,Fluency3,1,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,Human,4,0,9.0,Human_first,Human,human_story_9.txt,930,Fluency4,0,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,LLM,4,1,9.0,Human_first,gpt,gpt_story_9.txt,931,Fluency4,1,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,Human,5,0,9.0,Human_first,Human,human_story_9.txt,932,Fluency5,0,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,LLM,5,1,9.0,Human_first,gpt,gpt_story_9.txt,933,Fluency5,1,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,Human,6,0,9.0,Human_first,Human,human_story_9.txt,934,Flexibility1,0,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,LLM,6,0,9.0,Human_first,gpt,gpt_story_9.txt,935,Flexibility1,1,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,Human,7,0,9.0,Human_first,Human,human_story_9.txt,936,Flexibility2,0,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,LLM,7,1,9.0,Human_first,gpt,gpt_story_9.txt,937,Flexibility2,1,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,Human,8,0,9.0,Human_first,Human,human_story_9.txt,938,Flexibility3,0,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,LLM,8,1,9.0,Human_first,gpt,gpt_story_9.txt,939,Flexibility3,1,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,Human,9,0,9.0,Human_first,Human,human_story_9.txt,940,Originality1,0,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,LLM,9,1,9.0,Human_first,gpt,gpt_story_9.txt,941,Originality1,1,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,Human,10,0,9.0,Human_first,Human,human_story_9.txt,942,Originality2,0,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,LLM,10,0,9.0,Human_first,gpt,gpt_story_9.txt,943,Originality2,1,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,Human,11,0,9.0,Human_first,Human,human_story_9.txt,944,Originality3,0,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,LLM,11,0,9.0,Human_first,gpt,gpt_story_9.txt,945,Originality3,1,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,Human,12,0,9.0,Human_first,Human,human_story_9.txt,946,Elaboration1,0,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,LLM,12,0,9.0,Human_first,gpt,gpt_story_9.txt,947,Elaboration1,1,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,Human,13,0,9.0,Human_first,Human,human_story_9.txt,948,Elaboration2,0,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,LLM,13,0,9.0,Human_first,gpt,gpt_story_9.txt,949,Elaboration2,1,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,Human,14,0,9.0,Human_first,Human,human_story_9.txt,950,Elaboration3,0,0,3.0,0.044247787610619316
R_8MNdO37K29KRVOM,non-expert,LLM,14,1,9.0,Human_first,gpt,gpt_story_9.txt,951,Elaboration3,1,0,3.0,0.044247787610619316
R_8VuWUROWhdtw8Nz,expert,Human,1,0,27.0,LLM_first,Human,human_story_27.txt,952,Fluency1,0,0,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,LLM,1,0,27.0,LLM_first,gemini,gemini_story_27.txt,953,Fluency1,0,1,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,Human,2,1,27.0,LLM_first,Human,human_story_27.txt,954,Fluency2,0,0,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,LLM,2,0,27.0,LLM_first,gemini,gemini_story_27.txt,955,Fluency2,0,1,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,Human,3,0,27.0,LLM_first,Human,human_story_27.txt,956,Fluency3,0,0,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,LLM,3,0,27.0,LLM_first,gemini,gemini_story_27.txt,957,Fluency3,0,1,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,Human,4,0,27.0,LLM_first,Human,human_story_27.txt,958,Fluency4,0,0,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,LLM,4,0,27.0,LLM_first,gemini,gemini_story_27.txt,959,Fluency4,0,1,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,Human,5,1,27.0,LLM_first,Human,human_story_27.txt,960,Fluency5,0,0,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,LLM,5,0,27.0,LLM_first,gemini,gemini_story_27.txt,961,Fluency5,0,1,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,Human,6,0,27.0,LLM_first,Human,human_story_27.txt,962,Flexibility1,0,0,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,LLM,6,0,27.0,LLM_first,gemini,gemini_story_27.txt,963,Flexibility1,0,1,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,Human,7,1,27.0,LLM_first,Human,human_story_27.txt,964,Flexibility2,0,0,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,LLM,7,1,27.0,LLM_first,gemini,gemini_story_27.txt,965,Flexibility2,0,1,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,Human,8,0,27.0,LLM_first,Human,human_story_27.txt,966,Flexibility3,0,0,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,LLM,8,0,27.0,LLM_first,gemini,gemini_story_27.txt,967,Flexibility3,0,1,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,Human,9,1,27.0,LLM_first,Human,human_story_27.txt,968,Originality1,0,0,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,LLM,9,1,27.0,LLM_first,gemini,gemini_story_27.txt,969,Originality1,0,1,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,Human,10,0,27.0,LLM_first,Human,human_story_27.txt,970,Originality2,0,0,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,LLM,10,0,27.0,LLM_first,gemini,gemini_story_27.txt,971,Originality2,0,1,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,Human,11,0,27.0,LLM_first,Human,human_story_27.txt,972,Originality3,0,0,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,LLM,11,1,27.0,LLM_first,gemini,gemini_story_27.txt,973,Originality3,0,1,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,Human,12,1,27.0,LLM_first,Human,human_story_27.txt,974,Elaboration1,0,0,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,LLM,12,0,27.0,LLM_first,gemini,gemini_story_27.txt,975,Elaboration1,0,1,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,Human,13,0,27.0,LLM_first,Human,human_story_27.txt,976,Elaboration2,0,0,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,LLM,13,0,27.0,LLM_first,gemini,gemini_story_27.txt,977,Elaboration2,0,1,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,Human,14,1,27.0,LLM_first,Human,human_story_27.txt,978,Elaboration3,0,0,2.8,-0.15575221238938086
R_8VuWUROWhdtw8Nz,expert,LLM,14,1,27.0,LLM_first,gemini,gemini_story_27.txt,979,Elaboration3,0,1,2.8,-0.15575221238938086
R_27VDKVYCmrCrAGJ,non-expert,Human,1,1,30.0,Human_first,Human,human_story_30.txt,980,Fluency1,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,LLM,1,1,30.0,Human_first,claude,claude_story_30.txt,981,Fluency1,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,Human,2,1,30.0,Human_first,Human,human_story_30.txt,982,Fluency2,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,LLM,2,1,30.0,Human_first,claude,claude_story_30.txt,983,Fluency2,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,Human,3,1,30.0,Human_first,Human,human_story_30.txt,984,Fluency3,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,LLM,3,1,30.0,Human_first,claude,claude_story_30.txt,985,Fluency3,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,Human,4,1,30.0,Human_first,Human,human_story_30.txt,986,Fluency4,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,LLM,4,1,30.0,Human_first,claude,claude_story_30.txt,987,Fluency4,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,Human,5,0,30.0,Human_first,Human,human_story_30.txt,988,Fluency5,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,LLM,5,1,30.0,Human_first,claude,claude_story_30.txt,989,Fluency5,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,Human,6,0,30.0,Human_first,Human,human_story_30.txt,990,Flexibility1,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,LLM,6,1,30.0,Human_first,claude,claude_story_30.txt,991,Flexibility1,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,Human,7,1,30.0,Human_first,Human,human_story_30.txt,992,Flexibility2,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,LLM,7,1,30.0,Human_first,claude,claude_story_30.txt,993,Flexibility2,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,Human,8,0,30.0,Human_first,Human,human_story_30.txt,994,Flexibility3,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,LLM,8,1,30.0,Human_first,claude,claude_story_30.txt,995,Flexibility3,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,Human,9,1,30.0,Human_first,Human,human_story_30.txt,996,Originality1,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,LLM,9,1,30.0,Human_first,claude,claude_story_30.txt,997,Originality1,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,Human,10,0,30.0,Human_first,Human,human_story_30.txt,998,Originality2,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,LLM,10,1,30.0,Human_first,claude,claude_story_30.txt,999,Originality2,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,Human,11,0,30.0,Human_first,Human,human_story_30.txt,1000,Originality3,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,LLM,11,0,30.0,Human_first,claude,claude_story_30.txt,1001,Originality3,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,Human,12,0,30.0,Human_first,Human,human_story_30.txt,1002,Elaboration1,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,LLM,12,1,30.0,Human_first,claude,claude_story_30.txt,1003,Elaboration1,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,Human,13,1,30.0,Human_first,Human,human_story_30.txt,1004,Elaboration2,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,LLM,13,1,30.0,Human_first,claude,claude_story_30.txt,1005,Elaboration2,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,Human,14,1,30.0,Human_first,Human,human_story_30.txt,1006,Elaboration3,0,0,1.8,-1.1557522123893806
R_27VDKVYCmrCrAGJ,non-expert,LLM,14,1,30.0,Human_first,claude,claude_story_30.txt,1007,Elaboration3,0,0,1.8,-1.1557522123893806
R_8ha9QdQBSnJYACK,non-expert,Human,1,1,15.0,LLM_first,Human,human_story_15.txt,1008,Fluency1,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,LLM,1,1,15.0,LLM_first,claude,claude_story_15.txt,1009,Fluency1,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,Human,2,1,15.0,LLM_first,Human,human_story_15.txt,1010,Fluency2,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,LLM,2,0,15.0,LLM_first,claude,claude_story_15.txt,1011,Fluency2,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,Human,3,0,15.0,LLM_first,Human,human_story_15.txt,1012,Fluency3,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,LLM,3,0,15.0,LLM_first,claude,claude_story_15.txt,1013,Fluency3,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,Human,4,1,15.0,LLM_first,Human,human_story_15.txt,1014,Fluency4,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,LLM,4,0,15.0,LLM_first,claude,claude_story_15.txt,1015,Fluency4,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,Human,5,1,15.0,LLM_first,Human,human_story_15.txt,1016,Fluency5,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,LLM,5,0,15.0,LLM_first,claude,claude_story_15.txt,1017,Fluency5,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,Human,6,0,15.0,LLM_first,Human,human_story_15.txt,1018,Flexibility1,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,LLM,6,0,15.0,LLM_first,claude,claude_story_15.txt,1019,Flexibility1,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,Human,7,1,15.0,LLM_first,Human,human_story_15.txt,1020,Flexibility2,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,LLM,7,0,15.0,LLM_first,claude,claude_story_15.txt,1021,Flexibility2,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,Human,8,1,15.0,LLM_first,Human,human_story_15.txt,1022,Flexibility3,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,LLM,8,0,15.0,LLM_first,claude,claude_story_15.txt,1023,Flexibility3,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,Human,9,0,15.0,LLM_first,Human,human_story_15.txt,1024,Originality1,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,LLM,9,0,15.0,LLM_first,claude,claude_story_15.txt,1025,Originality1,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,Human,10,0,15.0,LLM_first,Human,human_story_15.txt,1026,Originality2,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,LLM,10,0,15.0,LLM_first,claude,claude_story_15.txt,1027,Originality2,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,Human,11,0,15.0,LLM_first,Human,human_story_15.txt,1028,Originality3,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,LLM,11,0,15.0,LLM_first,claude,claude_story_15.txt,1029,Originality3,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,Human,12,0,15.0,LLM_first,Human,human_story_15.txt,1030,Elaboration1,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,LLM,12,0,15.0,LLM_first,claude,claude_story_15.txt,1031,Elaboration1,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,Human,13,0,15.0,LLM_first,Human,human_story_15.txt,1032,Elaboration2,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,LLM,13,0,15.0,LLM_first,claude,claude_story_15.txt,1033,Elaboration2,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,Human,14,0,15.0,LLM_first,Human,human_story_15.txt,1034,Elaboration3,0,0,3.8,0.8442477876106191
R_8ha9QdQBSnJYACK,non-expert,LLM,14,0,15.0,LLM_first,claude,claude_story_15.txt,1035,Elaboration3,0,0,3.8,0.8442477876106191
R_2NCIgoFlMHBhfpP,expert,Human,1,1,34.0,Human_first,Human,human_story_34.txt,1036,Fluency1,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,LLM,1,1,34.0,Human_first,claude,claude_story_34.txt,1037,Fluency1,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,Human,2,1,34.0,Human_first,Human,human_story_34.txt,1038,Fluency2,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,LLM,2,1,34.0,Human_first,claude,claude_story_34.txt,1039,Fluency2,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,Human,3,0,34.0,Human_first,Human,human_story_34.txt,1040,Fluency3,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,LLM,3,0,34.0,Human_first,claude,claude_story_34.txt,1041,Fluency3,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,Human,4,0,34.0,Human_first,Human,human_story_34.txt,1042,Fluency4,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,LLM,4,1,34.0,Human_first,claude,claude_story_34.txt,1043,Fluency4,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,Human,5,1,34.0,Human_first,Human,human_story_34.txt,1044,Fluency5,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,LLM,5,1,34.0,Human_first,claude,claude_story_34.txt,1045,Fluency5,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,Human,6,0,34.0,Human_first,Human,human_story_34.txt,1046,Flexibility1,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,LLM,6,0,34.0,Human_first,claude,claude_story_34.txt,1047,Flexibility1,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,Human,7,1,34.0,Human_first,Human,human_story_34.txt,1048,Flexibility2,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,LLM,7,0,34.0,Human_first,claude,claude_story_34.txt,1049,Flexibility2,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,Human,8,1,34.0,Human_first,Human,human_story_34.txt,1050,Flexibility3,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,LLM,8,1,34.0,Human_first,claude,claude_story_34.txt,1051,Flexibility3,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,Human,9,0,34.0,Human_first,Human,human_story_34.txt,1052,Originality1,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,LLM,9,0,34.0,Human_first,claude,claude_story_34.txt,1053,Originality1,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,Human,10,1,34.0,Human_first,Human,human_story_34.txt,1054,Originality2,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,LLM,10,1,34.0,Human_first,claude,claude_story_34.txt,1055,Originality2,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,Human,11,0,34.0,Human_first,Human,human_story_34.txt,1056,Originality3,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,LLM,11,0,34.0,Human_first,claude,claude_story_34.txt,1057,Originality3,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,Human,12,0,34.0,Human_first,Human,human_story_34.txt,1058,Elaboration1,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,LLM,12,1,34.0,Human_first,claude,claude_story_34.txt,1059,Elaboration1,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,Human,13,1,34.0,Human_first,Human,human_story_34.txt,1060,Elaboration2,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,LLM,13,0,34.0,Human_first,claude,claude_story_34.txt,1061,Elaboration2,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,Human,14,0,34.0,Human_first,Human,human_story_34.txt,1062,Elaboration3,0,0,3.0,0.044247787610619316
R_2NCIgoFlMHBhfpP,expert,LLM,14,0,34.0,Human_first,claude,claude_story_34.txt,1063,Elaboration3,0,0,3.0,0.044247787610619316
R_2g5ESrQ8fXDuFOE,non-expert,Human,1,0,4.0,Human_first,Human,human_story_4.txt,1064,Fluency1,0,0,4.0,1.0442477876106193
R_2g5ESrQ8fXDuFOE,non-expert,LLM,1,1,4.0,Human_first,gpt,gpt_story_4.txt,1065,Fluency1,1,0,4.0,1.0442477876106193
R_2g5ESrQ8fXDuFOE,non-expert,Human,2,0,4.0,Human_first,Human,human_story_4.txt,1066,Fluency2,0,0,4.0,1.0442477876106193
R_2g5ESrQ8fXDuFOE,non-expert,LLM,2,1,4.0,Human_first,gpt,gpt_story_4.txt,1067,Fluency2,1,0,4.0,1.0442477876106193
R_2g5ESrQ8fXDuFOE,non-expert,Human,3,0,4.0,Human_first,Human,human_story_4.txt,1068,Fluency3,0,0,4.0,1.0442477876106193
R_2g5ESrQ8fXDuFOE,non-expert,LLM,3,1,4.0,Human_first,gpt,gpt_story_4.txt,1069,Fluency3,1,0,4.0,1.0442477876106193
R_2g5ESrQ8fXDuFOE,non-expert,Human,4,0,4.0,Human_first,Human,human_story_4.txt,1070,Fluency4,0,0,4.0,1.0442477876106193
R_2g5ESrQ8fXDuFOE,non-expert,LLM,4,1,4.0,Human_first,gpt,gpt_story_4.txt,1071,Fluency4,1,0,4.0,1.0442477876106193
R_2g5ESrQ8fXDuFOE,non-expert,Human,5,0,4.0,Human_first,Human,human_story_4.txt,1072,Fluency5,0,0,4.0,1.0442477876106193
R_2g5ESrQ8fXDuFOE,non-expert,LLM,5,1,4.0,Human_first,gpt,gpt_story_4.txt,1073,Fluency5,1,0,4.0,1.0442477876106193
